"Username","control","Response.RT","Direction","source","encoding","Scored"
"5eeaff91fd89901efebf84b4","Control",2589,"not presented","Prolific","Read",0
"5eeaff91fd89901efebf84b4","Control",2298,"not presented","Prolific","Read",1
"5eeaff91fd89901efebf84b4","Control",1502,"not presented","Prolific","Read",0
"5eeaff91fd89901efebf84b4","Control",2606,"not presented","Prolific","Read",1
"5eeaff91fd89901efebf84b4","Control",1779,"not presented","Prolific","Read",0
"5eeaff91fd89901efebf84b4","Control",3662,"not presented","Prolific","Read",0
"5eeaff91fd89901efebf84b4","Control",1521,"not presented","Prolific","Read",1
"5eeaff91fd89901efebf84b4","Control",1476,"not presented","Prolific","Read",0
"5eeaff91fd89901efebf84b4","Control",2630,"not presented","Prolific","Read",0
"5eeaff91fd89901efebf84b4","Control",1927,"not presented","Prolific","Read",1
"5eeaff91fd89901efebf84b4","Control",1666,"not presented","Prolific","Read",0
"5eeaff91fd89901efebf84b4","Control",1622,"not presented","Prolific","Read",1
"5eeaff91fd89901efebf84b4","Control",2762,"not presented","Prolific","Read",0
"5eeaff91fd89901efebf84b4","Control",2741,"not presented","Prolific","Read",0
"5eeaff91fd89901efebf84b4","Control",4001,"not presented","Prolific","Read",0
"5eeaff91fd89901efebf84b4","Control",1503,"not presented","Prolific","Read",0
"5eeaff91fd89901efebf84b4","Control",1803,"not presented","Prolific","Read",0
"5eeaff91fd89901efebf84b4","Control",1630,"not presented","Prolific","Read",0
"5eeaff91fd89901efebf84b4","Control",2286,"not presented","Prolific","Read",1
"5eefd6b37da4d24c8af3bcbc","Control",13038,"not presented","Prolific","JOL",0
"5eefd6b37da4d24c8af3bcbc","Control",2440,"not presented","Prolific","JOL",0
"5eefd6b37da4d24c8af3bcbc","Control",2690,"not presented","Prolific","JOL",0
"5eefd6b37da4d24c8af3bcbc","Control",2732,"not presented","Prolific","JOL",0
"5eefd6b37da4d24c8af3bcbc","Control",2647,"not presented","Prolific","JOL",0
"5eefd6b37da4d24c8af3bcbc","Control",2078,"not presented","Prolific","JOL",0
"5eefd6b37da4d24c8af3bcbc","Control",2339,"not presented","Prolific","JOL",0
"5eefd6b37da4d24c8af3bcbc","Control",2099,"not presented","Prolific","JOL",0
"5eefd6b37da4d24c8af3bcbc","Control",2325,"not presented","Prolific","JOL",0
"5eefd6b37da4d24c8af3bcbc","Control",3210,"not presented","Prolific","JOL",0
"5eefd6b37da4d24c8af3bcbc","Control",2217,"not presented","Prolific","JOL",0
"5eefd6b37da4d24c8af3bcbc","Control",2764,"not presented","Prolific","JOL",0
"5eefd6b37da4d24c8af3bcbc","Control",2818,"not presented","Prolific","JOL",0
"5eefd6b37da4d24c8af3bcbc","Control",2396,"not presented","Prolific","JOL",0
"5eefd6b37da4d24c8af3bcbc","Control",4603,"not presented","Prolific","JOL",1
"5eefd6b37da4d24c8af3bcbc","Control",2659,"not presented","Prolific","JOL",1
"5eefd6b37da4d24c8af3bcbc","Control",4171,"not presented","Prolific","JOL",0
"5eefd6b37da4d24c8af3bcbc","Control",2147,"not presented","Prolific","JOL",0
"5eefd6b37da4d24c8af3bcbc","Control",2702,"not presented","Prolific","JOL",0
"5eefd6b37da4d24c8af3bcbc","Control",9871,"not presented","Prolific","JOL",0
"5eefd6b37da4d24c8af3bcbc","Control",3281,"not presented","Prolific","JOL",0
"5eefd6b37da4d24c8af3bcbc","Control",3159,"not presented","Prolific","JOL",0
"5eefd6b37da4d24c8af3bcbc","Control",3049,"not presented","Prolific","JOL",0
"5eefd6b37da4d24c8af3bcbc","Control",2368,"not presented","Prolific","JOL",1
"5eefd6b37da4d24c8af3bcbc","Control",4866,"not presented","Prolific","JOL",0
"5eefd6b37da4d24c8af3bcbc","Control",6669,"not presented","Prolific","JOL",0
"5eefd6b37da4d24c8af3bcbc","Control",1796,"not presented","Prolific","JOL",0
"5eefd6b37da4d24c8af3bcbc","Control",2018,"not presented","Prolific","JOL",0
"5eefd6b37da4d24c8af3bcbc","Control",6657,"not presented","Prolific","JOL",0
"5eefd6b37da4d24c8af3bcbc","Control",4331,"not presented","Prolific","JOL",1
"5efe25a46e799912a9e250c3","Control",3078,"not presented","Prolific","JOL",0
"5efe25a46e799912a9e250c3","Control",3415,"not presented","Prolific","JOL",1
"5efe25a46e799912a9e250c3","Control",3287,"not presented","Prolific","JOL",0
"5efe25a46e799912a9e250c3","Control",2371,"not presented","Prolific","JOL",1
"5efe25a46e799912a9e250c3","Control",3800,"not presented","Prolific","JOL",1
"5efe25a46e799912a9e250c3","Control",2558,"not presented","Prolific","JOL",0
"5efe25a46e799912a9e250c3","Control",2555,"not presented","Prolific","JOL",0
"5efe25a46e799912a9e250c3","Control",5507,"not presented","Prolific","JOL",0
"5efe25a46e799912a9e250c3","Control",3210,"not presented","Prolific","JOL",0
"5efe25a46e799912a9e250c3","Control",2530,"not presented","Prolific","JOL",0
"5efe25a46e799912a9e250c3","Control",3003,"not presented","Prolific","JOL",0
"5efe25a46e799912a9e250c3","Control",2723,"not presented","Prolific","JOL",0
"5efe25a46e799912a9e250c3","Control",2775,"not presented","Prolific","JOL",0
"5efe25a46e799912a9e250c3","Control",2729,"not presented","Prolific","JOL",0
"5efe25a46e799912a9e250c3","Control",2635,"not presented","Prolific","JOL",0
"5efe25a46e799912a9e250c3","Control",3430,"not presented","Prolific","JOL",0
"5efe25a46e799912a9e250c3","Control",2659,"not presented","Prolific","JOL",0
"5efe25a46e799912a9e250c3","Control",2352,"not presented","Prolific","JOL",0
"5efe25a46e799912a9e250c3","Control",3616,"not presented","Prolific","JOL",0
"5efe25a46e799912a9e250c3","Control",2329,"not presented","Prolific","JOL",1
"5efe25a46e799912a9e250c3","Control",2832,"not presented","Prolific","JOL",0
"5efe25a46e799912a9e250c3","Control",2974,"not presented","Prolific","JOL",0
"5efe25a46e799912a9e250c3","Control",2469,"not presented","Prolific","JOL",0
"5efe25a46e799912a9e250c3","Control",3479,"not presented","Prolific","JOL",0
"5efe25a46e799912a9e250c3","Control",3514,"not presented","Prolific","JOL",0
"5efe25a46e799912a9e250c3","Control",3077,"not presented","Prolific","JOL",0
"5efe25a46e799912a9e250c3","Control",2550,"not presented","Prolific","JOL",1
"5efe25a46e799912a9e250c3","Control",5841,"not presented","Prolific","JOL",0
"5efe25a46e799912a9e250c3","Control",3820,"not presented","Prolific","JOL",0
"5efe25a46e799912a9e250c3","Control",3327,"not presented","Prolific","JOL",0
"5f2aeacd1064b9427cae308e","Control",2405,"not presented","Prolific","JOL",0
"5f2aeacd1064b9427cae308e","Control",2797,"not presented","Prolific","JOL",0
"5f2aeacd1064b9427cae308e","Control",2468,"not presented","Prolific","JOL",0
"5f2aeacd1064b9427cae308e","Control",2073,"not presented","Prolific","JOL",0
"5f2aeacd1064b9427cae308e","Control",2133,"not presented","Prolific","JOL",0
"5f2aeacd1064b9427cae308e","Control",2037,"not presented","Prolific","JOL",0
"5f2aeacd1064b9427cae308e","Control",2031,"not presented","Prolific","JOL",0
"5f2aeacd1064b9427cae308e","Control",2179,"not presented","Prolific","JOL",0
"5f2aeacd1064b9427cae308e","Control",2362,"not presented","Prolific","JOL",0
"5f2aeacd1064b9427cae308e","Control",2127,"not presented","Prolific","JOL",0
"5f2aeacd1064b9427cae308e","Control",3492,"not presented","Prolific","JOL",0
"5f2aeacd1064b9427cae308e","Control",2436,"not presented","Prolific","JOL",0
"5f2aeacd1064b9427cae308e","Control",2548,"not presented","Prolific","JOL",0
"5f2aeacd1064b9427cae308e","Control",2081,"not presented","Prolific","JOL",1
"5f2aeacd1064b9427cae308e","Control",2465,"not presented","Prolific","JOL",0
"5f2aeacd1064b9427cae308e","Control",1787,"not presented","Prolific","JOL",1
"5f2aeacd1064b9427cae308e","Control",2354,"not presented","Prolific","JOL",0
"5f2aeacd1064b9427cae308e","Control",1993,"not presented","Prolific","JOL",1
"5f2aeacd1064b9427cae308e","Control",2048,"not presented","Prolific","JOL",0
"5f2aeacd1064b9427cae308e","Control",3179,"not presented","Prolific","JOL",0
"5f2aeacd1064b9427cae308e","Control",2194,"not presented","Prolific","JOL",1
"5f2aeacd1064b9427cae308e","Control",2413,"not presented","Prolific","JOL",0
"5f2aeacd1064b9427cae308e","Control",1867,"not presented","Prolific","JOL",1
"5f2aeacd1064b9427cae308e","Control",2789,"not presented","Prolific","JOL",0
"5f2aeacd1064b9427cae308e","Control",2401,"not presented","Prolific","JOL",0
"5f2aeacd1064b9427cae308e","Control",2503,"not presented","Prolific","JOL",0
"5f2aeacd1064b9427cae308e","Control",6943,"not presented","Prolific","JOL",0
"5f2aeacd1064b9427cae308e","Control",2139,"not presented","Prolific","JOL",1
"5f2aeacd1064b9427cae308e","Control",2341,"not presented","Prolific","JOL",0
"5f2aeacd1064b9427cae308e","Control",4881,"not presented","Prolific","JOL",0
"5f349aefc70f503b7444a206","Control",3223,"not presented","Prolific","JOL",0
"5f349aefc70f503b7444a206","Control",1568,"not presented","Prolific","JOL",1
"5f349aefc70f503b7444a206","Control",1501,"not presented","Prolific","JOL",0
"5f349aefc70f503b7444a206","Control",1422,"not presented","Prolific","JOL",0
"5f349aefc70f503b7444a206","Control",1892,"not presented","Prolific","JOL",0
"5f349aefc70f503b7444a206","Control",2495,"not presented","Prolific","JOL",1
"5f349aefc70f503b7444a206","Control",1473,"not presented","Prolific","JOL",1
"5f349aefc70f503b7444a206","Control",1619,"not presented","Prolific","JOL",0
"5f349aefc70f503b7444a206","Control",1507,"not presented","Prolific","JOL",0
"5f349aefc70f503b7444a206","Control",1196,"not presented","Prolific","JOL",1
"5f349aefc70f503b7444a206","Control",1499,"not presented","Prolific","JOL",0
"5f349aefc70f503b7444a206","Control",1397,"not presented","Prolific","JOL",0
"5f349aefc70f503b7444a206","Control",1431,"not presented","Prolific","JOL",0
"5f349aefc70f503b7444a206","Control",1356,"not presented","Prolific","JOL",0
"5f349aefc70f503b7444a206","Control",1521,"not presented","Prolific","JOL",0
"5f349aefc70f503b7444a206","Control",1287,"not presented","Prolific","JOL",0
"5f349aefc70f503b7444a206","Control",1418,"not presented","Prolific","JOL",1
"5f349aefc70f503b7444a206","Control",1902,"not presented","Prolific","JOL",0
"5f349aefc70f503b7444a206","Control",1728,"not presented","Prolific","JOL",0
"5f349aefc70f503b7444a206","Control",1618,"not presented","Prolific","JOL",0
"5f349aefc70f503b7444a206","Control",1585,"not presented","Prolific","JOL",0
"5f349aefc70f503b7444a206","Control",1945,"not presented","Prolific","JOL",0
"5f349aefc70f503b7444a206","Control",1773,"not presented","Prolific","JOL",0
"5f349aefc70f503b7444a206","Control",1901,"not presented","Prolific","JOL",0
"5f349aefc70f503b7444a206","Control",1792,"not presented","Prolific","JOL",0
"5f349aefc70f503b7444a206","Control",3577,"not presented","Prolific","JOL",1
"5f349aefc70f503b7444a206","Control",1459,"not presented","Prolific","JOL",0
"5f349aefc70f503b7444a206","Control",1687,"not presented","Prolific","JOL",0
"5f349aefc70f503b7444a206","Control",1496,"not presented","Prolific","JOL",0
"5f349aefc70f503b7444a206","Control",2011,"not presented","Prolific","JOL",0
"5f4412624052727181839e3a","Control",1980,"not presented","Prolific","JOL",0
"5f4412624052727181839e3a","Control",1938,"not presented","Prolific","JOL",0
"5f4412624052727181839e3a","Control",1553,"not presented","Prolific","JOL",0
"5f4412624052727181839e3a","Control",2044,"not presented","Prolific","JOL",0
"5f4412624052727181839e3a","Control",1595,"not presented","Prolific","JOL",0
"5f4412624052727181839e3a","Control",1696,"not presented","Prolific","JOL",1
"5f4412624052727181839e3a","Control",1794,"not presented","Prolific","JOL",1
"5f4412624052727181839e3a","Control",1978,"not presented","Prolific","JOL",0
"5f4412624052727181839e3a","Control",1783,"not presented","Prolific","JOL",0
"5f4412624052727181839e3a","Control",1924,"not presented","Prolific","JOL",1
"5f4412624052727181839e3a","Control",1857,"not presented","Prolific","JOL",0
"5f4412624052727181839e3a","Control",1857,"not presented","Prolific","JOL",0
"5f4412624052727181839e3a","Control",3260,"not presented","Prolific","JOL",0
"5f4412624052727181839e3a","Control",1469,"not presented","Prolific","JOL",0
"5f4412624052727181839e3a","Control",3235,"not presented","Prolific","JOL",0
"5f4412624052727181839e3a","Control",1795,"not presented","Prolific","JOL",0
"5f4412624052727181839e3a","Control",1526,"not presented","Prolific","JOL",1
"5f4412624052727181839e3a","Control",1607,"not presented","Prolific","JOL",1
"5f4412624052727181839e3a","Control",1617,"not presented","Prolific","JOL",1
"5f4412624052727181839e3a","Control",2145,"not presented","Prolific","JOL",0
"5f4412624052727181839e3a","Control",2155,"not presented","Prolific","JOL",0
"5f4412624052727181839e3a","Control",2048,"not presented","Prolific","JOL",0
"5f4412624052727181839e3a","Control",1533,"not presented","Prolific","JOL",0
"5f4412624052727181839e3a","Control",1746,"not presented","Prolific","JOL",0
"5f4412624052727181839e3a","Control",1703,"not presented","Prolific","JOL",1
"5f4412624052727181839e3a","Control",3369,"not presented","Prolific","JOL",1
"5f4412624052727181839e3a","Control",1938,"not presented","Prolific","JOL",1
"5f4412624052727181839e3a","Control",1573,"not presented","Prolific","JOL",1
"5f4412624052727181839e3a","Control",1763,"not presented","Prolific","JOL",0
"5f4412624052727181839e3a","Control",2151,"not presented","Prolific","JOL",0
"5f69a3c91c1e25193e3f9c7b","Control",4392,"not presented","Prolific","Read",1
"5f69a3c91c1e25193e3f9c7b","Control",1207,"not presented","Prolific","Read",0
"5f69a3c91c1e25193e3f9c7b","Control",1179,"not presented","Prolific","Read",0
"5f69a3c91c1e25193e3f9c7b","Control",2456,"not presented","Prolific","Read",1
"5f69a3c91c1e25193e3f9c7b","Control",1962,"not presented","Prolific","Read",0
"5f69a3c91c1e25193e3f9c7b","Control",1410,"not presented","Prolific","Read",0
"5f69a3c91c1e25193e3f9c7b","Control",1837,"not presented","Prolific","Read",1
"5f69a3c91c1e25193e3f9c7b","Control",3431,"not presented","Prolific","Read",0
"5f69a3c91c1e25193e3f9c7b","Control",1323,"not presented","Prolific","Read",0
"5f69a3c91c1e25193e3f9c7b","Control",1078,"not presented","Prolific","Read",1
"5f69a3c91c1e25193e3f9c7b","Control",1314,"not presented","Prolific","Read",0
"5f69a3c91c1e25193e3f9c7b","Control",1179,"not presented","Prolific","Read",0
"5f69a3c91c1e25193e3f9c7b","Control",1954,"not presented","Prolific","Read",1
"5f69a3c91c1e25193e3f9c7b","Control",2089,"not presented","Prolific","Read",0
"5f69a3c91c1e25193e3f9c7b","Control",2393,"not presented","Prolific","Read",1
"5f69a3c91c1e25193e3f9c7b","Control",1216,"not presented","Prolific","Read",0
"5f69a3c91c1e25193e3f9c7b","Control",1198,"not presented","Prolific","Read",1
"5f69a3c91c1e25193e3f9c7b","Control",1031,"not presented","Prolific","Read",0
"5f69a3c91c1e25193e3f9c7b","Control",2905,"not presented","Prolific","Read",0
"5f69a3c91c1e25193e3f9c7b","Control",1221,"not presented","Prolific","Read",1
"5f69a3c91c1e25193e3f9c7b","Control",1376,"not presented","Prolific","Read",0
"5f69a3c91c1e25193e3f9c7b","Control",1250,"not presented","Prolific","Read",0
"5f69a3c91c1e25193e3f9c7b","Control",1576,"not presented","Prolific","Read",0
"5f69a3c91c1e25193e3f9c7b","Control",1229,"not presented","Prolific","Read",0
"5f69a3c91c1e25193e3f9c7b","Control",1240,"not presented","Prolific","Read",0
"5f69a3c91c1e25193e3f9c7b","Control",1615,"not presented","Prolific","Read",1
"5f69a3c91c1e25193e3f9c7b","Control",1201,"not presented","Prolific","Read",0
"5f69a3c91c1e25193e3f9c7b","Control",1980,"not presented","Prolific","Read",0
"5f69a3c91c1e25193e3f9c7b","Control",1351,"not presented","Prolific","Read",0
"5f69a3c91c1e25193e3f9c7b","Control",1433,"not presented","Prolific","Read",1
"5fc77b5906874103cbfc5a11","Control",2691,"not presented","Prolific","Read",0
"5fc77b5906874103cbfc5a11","Control",2092,"not presented","Prolific","Read",0
"5fc77b5906874103cbfc5a11","Control",1884,"not presented","Prolific","Read",0
"5fc77b5906874103cbfc5a11","Control",1841,"not presented","Prolific","Read",0
"5fc77b5906874103cbfc5a11","Control",2005,"not presented","Prolific","Read",0
"5fc77b5906874103cbfc5a11","Control",2746,"not presented","Prolific","Read",0
"5fc77b5906874103cbfc5a11","Control",2355,"not presented","Prolific","Read",1
"5fc77b5906874103cbfc5a11","Control",2214,"not presented","Prolific","Read",0
"5fc77b5906874103cbfc5a11","Control",2224,"not presented","Prolific","Read",0
"5fc77b5906874103cbfc5a11","Control",3495,"not presented","Prolific","Read",1
"5fc77b5906874103cbfc5a11","Control",2204,"not presented","Prolific","Read",0
"5fc77b5906874103cbfc5a11","Control",1937,"not presented","Prolific","Read",0
"5fc77b5906874103cbfc5a11","Control",1845,"not presented","Prolific","Read",1
"5fc77b5906874103cbfc5a11","Control",2701,"not presented","Prolific","Read",0
"5fc77b5906874103cbfc5a11","Control",1725,"not presented","Prolific","Read",0
"5fc77b5906874103cbfc5a11","Control",2193,"not presented","Prolific","Read",0
"5fc77b5906874103cbfc5a11","Control",1857,"not presented","Prolific","Read",0
"5fc77b5906874103cbfc5a11","Control",1803,"not presented","Prolific","Read",0
