"Username","Condition.Number","Condition.Description","Stimuli.Cue","Stimuli.Answer","Stimuli.Shuffle","Stimuli.Stimuli.Notes","Stimuli.Value","Procedure.Item","Procedure.Trial.Type","Procedure.Shuffle","Procedure.","Response.RT","Response.Response","Response.JOL"
"m20312639amo",1,"Read","SOON","BELT","Study1","U",46,49,"Study","Study Phase","",1306,"",NA
"m20312639amo",1,"Read","SIP","DRINK","Study1","F",32,11,"Study","Study Phase","",1378,"",NA
"m20312639amo",1,"Read","WAGE","MONEY","Study1","F",22,38,"Study","Study Phase","",1175,"",NA
"m20312639amo",1,"Read","HARD","COTTON","Study1","M",20,26,"Study","Study Phase","",1324,"",NA
"m20312639amo",1,"Read","LISTEN","FICTION","Study1","U",44,37,"Study","Study Phase","",1310,"",NA
"m20312639amo",1,"Read","WEDDING","FINGER","Study1","M",17,21,"Study","Study Phase","",1478,"",NA
"M20313679-EC",3,"Read","SCHOOL","STOP","Study2","M",7,44,"Study","Study Phase","",4880,"",NA
"M20313679-EC",3,"Read","RAZOR","MUSCLE","Study2","M",20,34,"Study","Study Phase","",4388,"",NA
"M20313679-EC",3,"Read","CACTUS","PLANT","Study2","F",21,26,"Study","Study Phase","",1970,"",NA
"M20313679-EC",3,"Read","FEUD","FIGHT","Study2","F",31,49,"Study","Study Phase","",2704,"",NA
"M20313679-EC",3,"Read","BENCH","HORN","Study2","U",43,42,"Study","Study Phase","",2818,"",NA
"M20313679-EC",3,"Read","WINDOW","KNOB","Study2","M",19,7,"Study","Study Phase","",2311,"",NA
"M20313679-EC",3,"Read","SOAP","DRINK","Study2","M",12,40,"Study","Study Phase","",5526,"",NA
"M20313679-EC",3,"Read","REALITY","ISLAND","Study2","M",9,28,"Study","Study Phase","",5282,"",NA
"M20313679-EC",3,"Read","INCENSE","SMELL","Study2","F",28,39,"Study","Study Phase","",3727,"",NA
"M20313679-EC",3,"Read","DEATH","BUSINESS","Study2","U",44,23,"Study","Study Phase","",3286,"",NA
"M20313679-EC",3,"Read","NURSE","LAWYER","Study2","M",11,50,"Study","Study Phase","",4131,"",NA
"M20313679-EC",3,"Read","DIETARY","SACK","Study2","U",42,24,"Study","Study Phase","",5896,"",NA
"M20313679-EC",3,"Read","SICK","HIDE","Study2","U",45,25,"Study","Study Phase","",3432,"",NA
"M20313679-EC",3,"Read","ART","WOLF","Study2","U",38,35,"Study","Study Phase","",7221,"",NA
"M20313679-EC",3,"Read","EYES","SMELL","Study2","M",10,41,"Study","Study Phase","",4394,"",NA
"M20313679-EC",3,"Read","TRAP","CAVE","Study2","M",15,13,"Study","Study Phase","",3178,"",NA
"M20313679-EC",3,"Read","LEAGUE","BASEBALL","Study2","F",29,30,"Study","Study Phase","",2963,"",NA
"M20313679-EC",3,"Read","WASP","BUG","Study2","F",34,20,"Study","Study Phase","",2425,"",NA
"M20313679-EC",3,"Read","HAPPY","CAR","Study2","U",37,43,"Study","Study Phase","",3487,"",NA
"M20313679-EC",3,"Read","SUMMER","SNOW","Study2","M",6,12,"Study","Study Phase","",4217,"",NA
"M20313679-EC",3,"Read","MIRROR","CHILDREN","Study2","U",49,51,"Study","Study Phase","",4924,"",NA
"M20313679-EC",3,"Read","CHILL","COLD","Study2","F",32,45,"Study","Study Phase","",4232,"",NA
"M20313679-EC",3,"Read","STRONG","ACCIDENT","Study2","U",39,16,"Study","Study Phase","",3712,"",NA
"M20313679-EC",3,"Read","CASH","LEG","Study2","U",50,38,"Study","Study Phase","",4192,"",NA
"M20313679-EC",3,"Read","RAKE","SEED","Study2","M",14,10,"Study","Study Phase","",2382,"",NA
"M20313679-EC",3,"Read","CHOP","CUT","Study2","F",22,31,"Study","Study Phase","",2042,"",NA
"M20313679-EC",3,"Read","LEASE","TOIL","Study2","U",46,27,"Study","Study Phase","",6592,"",NA
"M20313679-EC",3,"Read","BLAZE","FIRE","Study2","F",26,11,"Study","Study Phase","",4519,"",NA
"M20313679-EC",3,"Read","GRILL","THIGH","Study2","M",17,19,"Study","Study Phase","",5842,"",NA
"M20313679-EC",3,"Read","HORNET","STING","Study2","F",30,32,"Study","Study Phase","",2044,"",NA
"M20313679-EC",3,"Read","HEAVY","FEATHER","Study2","M",13,14,"Study","Study Phase","",2246,"",NA
"M20313679-EC",3,"Read","CHISEL","HAMMER","Study2","F",23,15,"Study","Study Phase","",3370,"",NA
"M20313679-EC",3,"Read","KING","VASE","Study2","U",36,29,"Study","Study Phase","",3741,"",NA
"M20313679-EC",3,"Read","ATTIRE","CLOTHES","Study2","F",24,47,"Study","Study Phase","",2327,"",NA
"M20313679-EC",3,"Read","ARTERY","BRONZE","Study2","U",48,36,"Study","Study Phase","",3015,"",NA
"M20313679-EC",3,"Read","BRIDGE","WATER","Study2","F",35,17,"Study","Study Phase","",3196,"",NA
"M20313679-EC",3,"Read","HERD","COW","Study2","F",33,21,"Study","Study Phase","",2377,"",NA
"M20313679-EC",3,"Read","PANTS","COLLAR","Study2","M",8,8,"Study","Study Phase","",3863,"",NA
"M20313679-EC",3,"Read","CHERRY","RED","Study2","F",25,22,"Study","Study Phase","",2410,"",NA
"M20313679-EC",3,"Read","PUSH","CLUTTER","Study2","U",41,9,"Study","Study Phase","",2668,"",NA
"M20313679-EC",3,"Read","BOTH","OUNCE","Study2","U",47,48,"Study","Study Phase","",2771,"",NA
"M20313679-EC",3,"Read","VALLEY","PEAK","Study2","M",18,18,"Study","Study Phase","",2420,"",NA
"M20313679-EC",3,"Read","OVEN","BASKET","Study2","M",16,33,"Study","Study Phase","",1899,"",NA
"M20313679-EC",3,"Read","SUGAR","RIDDLE","Study2","U",40,37,"Study","Study Phase","",2467,"",NA
"M20313679-EC",3,"Read","DOCUMENT","PAPER","Study2","F",27,46,"Study","Study Phase","",1957,"",NA
"M20315254AS",3,"Read","EYES","SMELL","Study2","M",10,25,"Study","Study Phase","",1208,"",NA
"M20315254AS",3,"Read","BRIDGE","WATER","Study2","F",35,12,"Study","Study Phase","",1729,"",NA
"M20315254AS",3,"Read","ARTERY","BRONZE","Study2","U",48,46,"Study","Study Phase","",1482,"",NA
"M20315254AS",3,"Read","LEASE","TOIL","Study2","U",46,47,"Study","Study Phase","",2529,"",NA
"M20315254AS",3,"Read","CHISEL","HAMMER","Study2","F",23,16,"Study","Study Phase","",1522,"",NA
"M20315254AS",3,"Read","CASH","LEG","Study2","U",50,43,"Study","Study Phase","",168793,"",NA
"M20315254AS",3,"Read","HORNET","STING","Study2","F",30,36,"Study","Study Phase","",3365,"",NA
"M20315254AS",3,"Read","BOTH","OUNCE","Study2","U",47,34,"Study","Study Phase","",487,"",NA
"M20315254AS",3,"Read","SUGAR","RIDDLE","Study2","U",40,13,"Study","Study Phase","",3095,"",NA
"M20315254AS",3,"Read","FEUD","FIGHT","Study2","F",31,7,"Study","Study Phase","",1211,"",NA
"M20315254AS",3,"Read","PANTS","COLLAR","Study2","M",8,39,"Study","Study Phase","",1019,"",NA
"M20315254AS",3,"Read","CHERRY","RED","Study2","F",25,26,"Study","Study Phase","",1232,"",NA
"M20315254AS",3,"Read","ATTIRE","CLOTHES","Study2","F",24,22,"Study","Study Phase","",894,"",NA
"M20315254AS",3,"Read","ART","WOLF","Study2","U",38,11,"Study","Study Phase","",965,"",NA
"M20315254AS",3,"Read","KING","VASE","Study2","U",36,42,"Study","Study Phase","",8143,"",NA
"M20315254AS",3,"Read","HAPPY","CAR","Study2","U",37,37,"Study","Study Phase","",4009,"",NA
"M20315254AS",3,"Read","DEATH","BUSINESS","Study2","U",44,17,"Study","Study Phase","",1932,"",NA
"M20315254AS",3,"Read","DIETARY","SACK","Study2","U",42,30,"Study","Study Phase","",5451,"",NA
"M20315254AS",3,"Read","LEAGUE","BASEBALL","Study2","F",29,18,"Study","Study Phase","",1254,"",NA
"M20315254AS",3,"Read","REALITY","ISLAND","Study2","M",9,48,"Study","Study Phase","",1158,"",NA
"M20315254AS",3,"Read","NURSE","LAWYER","Study2","M",11,31,"Study","Study Phase","",1046,"",NA
"M20315254AS",3,"Read","RAZOR","MUSCLE","Study2","M",20,10,"Study","Study Phase","",970,"",NA
"M20315254AS",3,"Read","HEAVY","FEATHER","Study2","M",13,45,"Study","Study Phase","",1026,"",NA
"M20315254AS",3,"Read","TRAP","CAVE","Study2","M",15,49,"Study","Study Phase","",1146,"",NA
"M20315254AS",3,"Read","INCENSE","SMELL","Study2","F",28,51,"Study","Study Phase","",910,"",NA
"M20315254AS",3,"Read","OVEN","BASKET","Study2","M",16,44,"Study","Study Phase","",927,"",NA
"M20315254AS",3,"Read","PUSH","CLUTTER","Study2","U",41,35,"Study","Study Phase","",1662,"",NA
"M20315254AS",3,"Read","SOAP","DRINK","Study2","M",12,29,"Study","Study Phase","",940,"",NA
"M20315254AS",3,"Read","SICK","HIDE","Study2","U",45,32,"Study","Study Phase","",3016,"",NA
"M20315254AS",3,"Read","RAKE","SEED","Study2","M",14,14,"Study","Study Phase","",4165,"",NA
"M20315254AS",3,"Read","GRILL","THIGH","Study2","M",17,20,"Study","Study Phase","",2356,"",NA
"M20315254AS",3,"Read","MIRROR","CHILDREN","Study2","U",49,19,"Study","Study Phase","",3669,"",NA
"M20315254AS",3,"Read","WASP","BUG","Study2","F",34,50,"Study","Study Phase","",7722,"",NA
"M20315254AS",3,"Read","VALLEY","PEAK","Study2","M",18,27,"Study","Study Phase","",2706,"",NA
"M20315254AS",3,"Read","WINDOW","KNOB","Study2","M",19,28,"Study","Study Phase","",1625,"",NA
"M20315254AS",3,"Read","CHILL","COLD","Study2","F",32,21,"Study","Study Phase","",1963,"",NA
"M20315254AS",3,"Read","DOCUMENT","PAPER","Study2","F",27,38,"Study","Study Phase","",1947,"",NA
"M20315254AS",3,"Read","SUMMER","SNOW","Study2","M",6,24,"Study","Study Phase","",2611,"",NA
"M20315254AS",3,"Read","STRONG","ACCIDENT","Study2","U",39,40,"Study","Study Phase","",6382,"",NA
"M20315254AS",3,"Read","CHOP","CUT","Study2","F",22,33,"Study","Study Phase","",1987,"",NA
"M20315254AS",3,"Read","SCHOOL","STOP","Study2","M",7,23,"Study","Study Phase","",1121,"",NA
"M20315254AS",3,"Read","CACTUS","PLANT","Study2","F",21,9,"Study","Study Phase","",1176,"",NA
"M20315254AS",3,"Read","BENCH","HORN","Study2","U",43,8,"Study","Study Phase","",5776,"",NA
"M20315254AS",3,"Read","BLAZE","FIRE","Study2","F",26,15,"Study","Study Phase","",1661,"",NA
"M20315254AS",3,"Read","HERD","COW","Study2","F",33,41,"Study","Study Phase","",31164,"",NA
"M20315432_AV",3,"Read","WASP","BUG","Study2","F",34,22,"Study","Study Phase","",844,"",NA
"M20315432_AV",3,"Read","WINDOW","KNOB","Study2","M",19,29,"Study","Study Phase","",819,"",NA
"M20315432_AV",3,"Read","CHISEL","HAMMER","Study2","F",23,47,"Study","Study Phase","",841,"",NA
"M20315432_AV",3,"Read","ARTERY","BRONZE","Study2","U",48,14,"Study","Study Phase","",1719,"",NA
"M20315432_AV",3,"Read","BRIDGE","WATER","Study2","F",35,26,"Study","Study Phase","",641,"",NA
"M20315432_AV",3,"Read","PUSH","CLUTTER","Study2","U",41,36,"Study","Study Phase","",991,"",NA
"M20315432_AV",3,"Read","RAZOR","MUSCLE","Study2","M",20,9,"Study","Study Phase","",972,"",NA
"M20315432_AV",3,"Read","CHOP","CUT","Study2","F",22,31,"Study","Study Phase","",642,"",NA
"M20315432_AV",3,"Read","TRAP","CAVE","Study2","M",15,48,"Study","Study Phase","",588,"",NA
"M20315432_AV",3,"Read","SUGAR","RIDDLE","Study2","U",40,23,"Study","Study Phase","",749,"",NA
"M20315432_AV",3,"Read","ATTIRE","CLOTHES","Study2","F",24,41,"Study","Study Phase","",793,"",NA
"M20315432_AV",3,"Read","BENCH","HORN","Study2","U",43,8,"Study","Study Phase","",774,"",NA
"M20315432_AV",3,"Read","BOTH","OUNCE","Study2","U",47,32,"Study","Study Phase","",723,"",NA
"M20315432_AV",3,"Read","SOAP","DRINK","Study2","M",12,49,"Study","Study Phase","",713,"",NA
"M20315432_AV",3,"Read","HORNET","STING","Study2","F",30,15,"Study","Study Phase","",758,"",NA
"M20315432_AV",3,"Read","CACTUS","PLANT","Study2","F",21,42,"Study","Study Phase","",622,"",NA
"M20315432_AV",3,"Read","EYES","SMELL","Study2","M",10,50,"Study","Study Phase","",471,"",NA
"M20315432_AV",3,"Read","LEASE","TOIL","Study2","U",46,16,"Study","Study Phase","",462,"",NA
"M20315432_AV",3,"Read","HAPPY","CAR","Study2","U",37,21,"Study","Study Phase","",389,"",NA
"M20315432_AV",3,"Read","FEUD","FIGHT","Study2","F",31,28,"Study","Study Phase","",624,"",NA
"M20315432_AV",3,"Read","HERD","COW","Study2","F",33,37,"Study","Study Phase","",466,"",NA
"M20315432_AV",3,"Read","GRILL","THIGH","Study2","M",17,27,"Study","Study Phase","",430,"",NA
"M20315432_AV",3,"Read","SCHOOL","STOP","Study2","M",7,46,"Study","Study Phase","",434,"",NA
"M20315432_AV",3,"Read","LEAGUE","BASEBALL","Study2","F",29,38,"Study","Study Phase","",913,"",NA
"M20315432_AV",3,"Read","DOCUMENT","PAPER","Study2","F",27,33,"Study","Study Phase","",574,"",NA
"M20315432_AV",3,"Read","CHILL","COLD","Study2","F",32,7,"Study","Study Phase","",579,"",NA
"M20315432_AV",3,"Read","PANTS","COLLAR","Study2","M",8,12,"Study","Study Phase","",677,"",NA
"M20315432_AV",3,"Read","SICK","HIDE","Study2","U",45,44,"Study","Study Phase","",640,"",NA
"M20315432_AV",3,"Read","NURSE","LAWYER","Study2","M",11,11,"Study","Study Phase","",692,"",NA
"M20315432_AV",3,"Read","KING","VASE","Study2","U",36,24,"Study","Study Phase","",652,"",NA
"M20315432_AV",3,"Read","SUMMER","SNOW","Study2","M",6,34,"Study","Study Phase","",644,"",NA
"M20315432_AV",3,"Read","CASH","LEG","Study2","U",50,17,"Study","Study Phase","",644,"",NA
"M20315432_AV",3,"Read","DEATH","BUSINESS","Study2","U",44,18,"Study","Study Phase","",492,"",NA
"M20315432_AV",3,"Read","RAKE","SEED","Study2","M",14,25,"Study","Study Phase","",656,"",NA
"M20315432_AV",3,"Read","CHERRY","RED","Study2","F",25,10,"Study","Study Phase","",705,"",NA
"M20315432_AV",3,"Read","INCENSE","SMELL","Study2","F",28,35,"Study","Study Phase","",710,"",NA
"M20315432_AV",3,"Read","DIETARY","SACK","Study2","U",42,43,"Study","Study Phase","",874,"",NA
"M20315432_AV",3,"Read","MIRROR","CHILDREN","Study2","U",49,13,"Study","Study Phase","",573,"",NA
"M20315432_AV",3,"Read","OVEN","BASKET","Study2","M",16,30,"Study","Study Phase","",542,"",NA
"M20315432_AV",3,"Read","BLAZE","FIRE","Study2","F",26,19,"Study","Study Phase","",461,"",NA
"M20315432_AV",3,"Read","REALITY","ISLAND","Study2","M",9,39,"Study","Study Phase","",454,"",NA
"M20315432_AV",3,"Read","STRONG","ACCIDENT","Study2","U",39,20,"Study","Study Phase","",430,"",NA
"M20315432_AV",3,"Read","ART","WOLF","Study2","U",38,51,"Study","Study Phase","",636,"",NA
"M20315432_AV",3,"Read","HEAVY","FEATHER","Study2","M",13,40,"Study","Study Phase","",556,"",NA
"M20315432_AV",3,"Read","VALLEY","PEAK","Study2","M",18,45,"Study","Study Phase","",486,"",NA
"M20315670Z.P",1,"Read","SCALP","HEAD","Study1","F",23,26,"Study","Study Phase","",1654,"",NA
"M20315670Z.P",1,"Read","AFFECTION","LOVE","Study1","F",31,16,"Study","Study Phase","",2293,"",NA
"M20315670Z.P",1,"Read","SWAN","BIRD","Study1","F",26,41,"Study","Study Phase","",2142,"",NA
"M20315670Z.P",1,"Read","HARD","COTTON","Study1","M",20,47,"Study","Study Phase","",4443,"",NA
"M20315670Z.P",1,"Read","MIRROR","MAROON","Study1","U",36,36,"Study","Study Phase","",2280,"",NA
"M20315670Z.P",1,"Read","MEAT","KEYS","Study1","U",41,22,"Study","Study Phase","",2283,"",NA
"M20315670Z.P",1,"Read","NAP","SLEEP","Study1","F",29,49,"Study","Study Phase","",1595,"",NA
"M20315670Z.P",1,"Read","FUZZY","BANG","Study1","U",50,15,"Study","Study Phase","",1959,"",NA
"M20315670Z.P",1,"Read","SIP","DRINK","Study1","F",32,10,"Study","Study Phase","",1982,"",NA
"M20315670Z.P",1,"Read","MULE","DONKEY","Study1","F",30,33,"Study","Study Phase","",2238,"",NA
"M20315670Z.P",1,"Read","WAR","QUIET","Study1","M",8,32,"Study","Study Phase","",2515,"",NA
"M20315670Z.P",1,"Read","LISTEN","FICTION","Study1","U",44,44,"Study","Study Phase","",2840,"",NA
"M20315670Z.P",1,"Read","WORD","SENTENCE","Study1","F",27,9,"Study","Study Phase","",1842,"",NA
"M20315670Z.P",1,"Read","LITTER","TRASH","Study1","F",21,48,"Study","Study Phase","",2418,"",NA
"M20315670Z.P",1,"Read","BEACH","BOX","Study1","M",7,39,"Study","Study Phase","",2353,"",NA
"M20315670Z.P",1,"Read","SOON","BELT","Study1","U",46,43,"Study","Study Phase","",2103,"",NA
"M20315670Z.P",1,"Read","GIVE","STEAK","Study1","U",38,30,"Study","Study Phase","",2635,"",NA
"M20315670Z.P",1,"Read","TREE","SYRUP","Study1","M",11,40,"Study","Study Phase","",2241,"",NA
"M20315670Z.P",1,"Read","CREDIT","CARD","Study1","F",33,51,"Study","Study Phase","",1416,"",NA
"M20315670Z.P",1,"Read","HORSE","WHEEL","Study1","M",14,17,"Study","Study Phase","",2193,"",NA
"M20315670Z.P",1,"Read","HYGIENE","CLEAN","Study1","F",28,13,"Study","Study Phase","",2228,"",NA
"M20315670Z.P",1,"Read","TEMPERATURE","MORNING","Study1","U",48,21,"Study","Study Phase","",2348,"",NA
"M20315670Z.P",1,"Read","CRACKLE","ELECTION","Study1","U",39,8,"Study","Study Phase","",2958,"",NA
"M20315670Z.P",1,"Read","WEDDING","FINGER","Study1","M",17,7,"Study","Study Phase","",2174,"",NA
"M20315670Z.P",1,"Read","STRETCH","CLOTH","Study1","U",37,28,"Study","Study Phase","",1902,"",NA
"M20315670Z.P",1,"Read","SHELL","SHAKE","Study1","U",43,24,"Study","Study Phase","",1913,"",NA
"M20315670Z.P",1,"Read","BIRTHDAY","PIE","Study1","M",9,27,"Study","Study Phase","",1833,"",NA
"M20315670Z.P",1,"Read","SIGN","TICK","Study1","U",47,45,"Study","Study Phase","",2490,"",NA
"M20315670Z.P",1,"Read","CRY","BOTTLE","Study1","M",16,50,"Study","Study Phase","",1671,"",NA
"M20315670Z.P",1,"Read","VEHICLE","CHARM","Study1","U",40,20,"Study","Study Phase","",2054,"",NA
"M20315670Z.P",1,"Read","MULE","DONKEY","Study1","F",24,34,"Study","Study Phase","",1933,"",NA
"M20315670Z.P",1,"Read","LION","STRIPES","Study1","M",6,29,"Study","Study Phase","",1902,"",NA
"M20315670Z.P",1,"Read","ORCHID","FLOWER","Study1","F",34,42,"Study","Study Phase","",2212,"",NA
"M20315670Z.P",1,"Read","WAGE","MONEY","Study1","F",22,46,"Study","Study Phase","",2045,"",NA
"M20315670Z.P",1,"Read","CIRCLE","DANCE","Study1","M",13,23,"Study","Study Phase","",1947,"",NA
"M20315670Z.P",1,"Read","TUNA","FISH","Study1","F",35,18,"Study","Study Phase","",1584,"",NA
"M20315670Z.P",1,"Read","ROOT","PLANT","Study1","F",25,31,"Study","Study Phase","",1494,"",NA
"M20315670Z.P",1,"Read","KEYS","ROD","Study1","U",45,25,"Study","Study Phase","",2032,"",NA
"M20315670Z.P",1,"Read","BAT","BOUNCE","Study1","M",12,14,"Study","Study Phase","",1785,"",NA
"M20315670Z.P",1,"Read","DAY","DARK","Study1","M",18,19,"Study","Study Phase","",1569,"",NA
"M20315670Z.P",1,"Read","CAKE","HAND","Study1","U",49,11,"Study","Study Phase","",1734,"",NA
"M20315670Z.P",1,"Read","ROUGH","SILK","Study1","M",10,35,"Study","Study Phase","",3738,"",NA
"M20315670Z.P",1,"Read","MAZE","PHONE","Study1","U",42,12,"Study","Study Phase","",1498,"",NA
"M20315670Z.P",1,"Read","TOOTH","HAIR","Study1","M",19,37,"Study","Study Phase","",1627,"",NA
"M20315670Z.P",1,"Read","CEILING","CARPET","Study1","M",15,38,"Study","Study Phase","",2224,"",NA
"M20317287",1,"Read","ROOT","PLANT","Study1","F",25,46,"Study","Study Phase","",1487,"",NA
"M20317287",1,"Read","DAY","DARK","Study1","M",18,35,"Study","Study Phase","",1582,"",NA
"M20317287",1,"Read","GIVE","STEAK","Study1","U",38,50,"Study","Study Phase","",1399,"",NA
"M20317287",1,"Read","ORCHID","FLOWER","Study1","F",34,33,"Study","Study Phase","",1205,"",NA
"M20317287",1,"Read","CEILING","CARPET","Study1","M",15,38,"Study","Study Phase","",1396,"",NA
"M20317287",1,"Read","FUZZY","BANG","Study1","U",50,9,"Study","Study Phase","",1426,"",NA
"M20317287",1,"Read","CRACKLE","ELECTION","Study1","U",39,21,"Study","Study Phase","",1549,"",NA
"M20317287",1,"Read","TEMPERATURE","MORNING","Study1","U",48,26,"Study","Study Phase","",1284,"",NA
"M20317287",1,"Read","TUNA","FISH","Study1","F",35,22,"Study","Study Phase","",1332,"",NA
"M20317287",1,"Read","WORD","SENTENCE","Study1","F",27,8,"Study","Study Phase","",989,"",NA
"M20317287",1,"Read","ROUGH","SILK","Study1","M",10,37,"Study","Study Phase","",843,"",NA
"M20317287",1,"Read","TREE","SYRUP","Study1","M",11,25,"Study","Study Phase","",840,"",NA
"M20317287",1,"Read","CIRCLE","DANCE","Study1","M",13,29,"Study","Study Phase","",960,"",NA
"M20317287",1,"Read","BEACH","BOX","Study1","M",7,7,"Study","Study Phase","",1024,"",NA
"M20317287",1,"Read","LISTEN","FICTION","Study1","U",44,15,"Study","Study Phase","",825,"",NA
"M20317287",1,"Read","LION","STRIPES","Study1","M",6,44,"Study","Study Phase","",983,"",NA
"M20317287",1,"Read","MULE","DONKEY","Study1","F",24,34,"Study","Study Phase","",834,"",NA
"M20317287",1,"Read","STRETCH","CLOTH","Study1","U",37,42,"Study","Study Phase","",694,"",NA
"M20317287",1,"Read","KEYS","ROD","Study1","U",45,41,"Study","Study Phase","",679,"",NA
"M20317287",1,"Read","HARD","COTTON","Study1","M",20,43,"Study","Study Phase","",653,"",NA
"M20317287",1,"Read","MIRROR","MAROON","Study1","U",36,19,"Study","Study Phase","",526,"",NA
"M20317287",1,"Read","SCALP","HEAD","Study1","F",23,24,"Study","Study Phase","",582,"",NA
"M20317287",1,"Read","WAR","QUIET","Study1","M",8,47,"Study","Study Phase","",564,"",NA
"M20317287",1,"Read","TOOTH","HAIR","Study1","M",19,32,"Study","Study Phase","",689,"",NA
"M20317287",1,"Read","HYGIENE","CLEAN","Study1","F",28,31,"Study","Study Phase","",564,"",NA
"M20317287",1,"Read","MULE","DONKEY","Study1","F",30,13,"Study","Study Phase","",592,"",NA
"M20317287",1,"Read","WAGE","MONEY","Study1","F",22,20,"Study","Study Phase","",625,"",NA
"M20317287",1,"Read","SIGN","TICK","Study1","U",47,10,"Study","Study Phase","",952,"",NA
"M20317287",1,"Read","BIRTHDAY","PIE","Study1","M",9,36,"Study","Study Phase","",1305,"",NA
"M20317287",1,"Read","MAZE","PHONE","Study1","U",42,14,"Study","Study Phase","",852,"",NA
"M20317287",1,"Read","SWAN","BIRD","Study1","F",26,18,"Study","Study Phase","",882,"",NA
"M20317287",1,"Read","SHELL","SHAKE","Study1","U",43,28,"Study","Study Phase","",893,"",NA
