"Username","Response.Response","Stimuli.Answer","Condition.Number","Condition.Description","Stimuli.Cue","Stimuli.Shuffle","Stimuli.Stimuli.Notes","Procedure.Shuffle","Response.RT","Procedure.Shuffle.1"
"BrettThompson","heat","fire",1,"Read Recall","blaze","Study2","F","Study Phase2",2919,"Recall2"
"BrookeMask","fire","fire",1,"Read Recall","blaze","Study2","F","Study Phase2",1177,"Recall2"
"jasminesherman","","fire",1,"Read Recall","blaze","Study2","F","Study Phase2",713,"Recall2"
"NicolasMunoz","","fire",1,"Read Recall","blaze","Study2","F","Study Phase2",701,"Recall2"
"TaravionCosey","fire","fire",1,"Read Recall","blaze","Study2","F","Study Phase2",10192,"Recall2"
"w10046339_pw","hot","fire",1,"Read","blaze","Study2","F","Study Phase2",2108,"Recall2"
"W10057641NS","space","fire",1,"Read","blaze","Study2","F","Study Phase2",223,"Recall2"
"w10062326CT","fire","fire",1,"Read","blaze","Study2","F","Study Phase2",854,"Recall2"
"w10080028_sac","fire","fire",1,"Read","blaze","Study2","F","Study Phase2",1227,"Recall2"
"w10085225L.S","fire","fire",1,"Read","blaze","Study2","F","Study Phase2",12478,"Recall2"
"w10101381_mgk","?","fire",1,"Read","blaze","Study2","F","Study Phase2",818,"Recall2"
"w10118390Eh","fire","fire",1,"Read","blaze","Study2","F","Study Phase2",723,"Recall2"
"w10128215_bnc","fire","fire",1,"Read","blaze","Study2","F","Study Phase2",928,"Recall2"
"w10133134_lpc","fire","fire",1,"Read","blaze","Study2","F","Study Phase2",1088,"Recall2"
"w10143398_abc","fire","fire",1,"Read","blaze","Study2","F","Study Phase2",2478,"Recall2"
"w10157282_HBR","fire","fire",1,"Read","blaze","Study2","F","Study Phase2",1823,"Recall2"
"10143815SK","face","ounce",1,"Read","both","Study2","U","Study Phase2",2281,"Recall2"
"BrettThompson","twp","ounce",1,"Read Recall","both","Study2","U","Study Phase2",11151,"Recall2"
"BrookeMask","","ounce",1,"Read Recall","both","Study2","U","Study Phase2",1929,"Recall2"
"jasminesherman","","ounce",1,"Read Recall","both","Study2","U","Study Phase2",654,"Recall2"
"NicolasMunoz","","ounce",1,"Read Recall","both","Study2","U","Study Phase2",703,"Recall2"
"TaravionCosey","ounce ","ounce",1,"Read Recall","both","Study2","U","Study Phase2",7609,"Recall2"
"w10046339_pw","none","ounce",1,"Read","both","Study2","U","Study Phase2",1981,"Recall2"
"W10057641NS","","ounce",1,"Read","both","Study2","U","Study Phase2",236,"Recall2"
"w10062326CT","neither","ounce",1,"Read","both","Study2","U","Study Phase2",573,"Recall2"
"w10080028_sac","ounce","ounce",1,"Read","both","Study2","U","Study Phase2",1457,"Recall2"
"w10085225L.S","together","ounce",1,"Read","both","Study2","U","Study Phase2",539,"Recall2"
"w10101381_mgk","?","ounce",1,"Read","both","Study2","U","Study Phase2",3658,"Recall2"
"w10118390Eh","one","ounce",1,"Read","both","Study2","U","Study Phase2",1214,"Recall2"
"w10128215_bnc","same","ounce",1,"Read","both","Study2","U","Study Phase2",1486,"Recall2"
"w10133134_lpc","","ounce",1,"Read","both","Study2","U","Study Phase2",2990,"Recall2"
"w10143398_abc","feud","ounce",1,"Read","both","Study2","U","Study Phase2",3410,"Recall2"
"w10157282_HBR","ounce","ounce",1,"Read","both","Study2","U","Study Phase2",1471,"Recall2"
"10143815SK","water ","water",1,"Read","bridge","Study2","F","Study Phase2",1486,"Recall2"
"BrettThompson","water","water",1,"Read Recall","bridge","Study2","F","Study Phase2",3038,"Recall2"
"BrookeMask","ladder","water",1,"Read Recall","bridge","Study2","F","Study Phase2",1333,"Recall2"
"jasminesherman","","water",1,"Read Recall","bridge","Study2","F","Study Phase2",592,"Recall2"
"NicolasMunoz","book","water",1,"Read Recall","bridge","Study2","F","Study Phase2",810,"Recall2"
"TaravionCosey","water ","water",1,"Read Recall","bridge","Study2","F","Study Phase2",8834,"Recall2"
"w10046339_pw","water","water",1,"Read","bridge","Study2","F","Study Phase2",2016,"Recall2"
"W10057641NS","","water",1,"Read","bridge","Study2","F","Study Phase2",228,"Recall2"
"w10062326CT","build","water",1,"Read","bridge","Study2","F","Study Phase2",554,"Recall2"
"w10080028_sac","","water",1,"Read","bridge","Study2","F","Study Phase2",1393,"Recall2"
"w10085225L.S","water","water",1,"Read","bridge","Study2","F","Study Phase2",785,"Recall2"
"w10101381_mgk","water","water",1,"Read","bridge","Study2","F","Study Phase2",2126,"Recall2"
"w10118390Eh","song","water",1,"Read","bridge","Study2","F","Study Phase2",794,"Recall2"
"w10128215_bnc","water","water",1,"Read","bridge","Study2","F","Study Phase2",3135,"Recall2"
"w10133134_lpc","","water",1,"Read","bridge","Study2","F","Study Phase2",2254,"Recall2"
"w10143398_abc","water","water",1,"Read","bridge","Study2","F","Study Phase2",2294,"Recall2"
"w10157282_HBR","water","water",1,"Read","bridge","Study2","F","Study Phase2",1267,"Recall2"
"10143815SK","","plant",1,"Read","cactus","Study2","F","Study Phase2",2261,"Recall2"
"BrettThompson","plant","plant",1,"Read Recall","cactus","Study2","F","Study Phase2",2405,"Recall2"
"BrookeMask","plant","plant",1,"Read Recall","cactus","Study2","F","Study Phase2",1176,"Recall2"
"jasminesherman","","plant",1,"Read Recall","cactus","Study2","F","Study Phase2",768,"Recall2"
"NicolasMunoz","","plant",1,"Read Recall","cactus","Study2","F","Study Phase2",562,"Recall2"
"TaravionCosey","plant","plant",1,"Read Recall","cactus","Study2","F","Study Phase2",8126,"Recall2"
"w10046339_pw","plant","plant",1,"Read","cactus","Study2","F","Study Phase2",2070,"Recall2"
"W10057641NS","","plant",1,"Read","cactus","Study2","F","Study Phase2",270,"Recall2"
"w10062326CT","blossom","plant",1,"Read","cactus","Study2","F","Study Phase2",792,"Recall2"
"w10080028_sac","plant","plant",1,"Read","cactus","Study2","F","Study Phase2",1779,"Recall2"
"w10085225L.S","scary","plant",1,"Read","cactus","Study2","F","Study Phase2",11582,"Recall2"
"w10101381_mgk","flower","plant",1,"Read","cactus","Study2","F","Study Phase2",1056,"Recall2"
"w10118390Eh","plant","plant",1,"Read","cactus","Study2","F","Study Phase2",2311,"Recall2"
"w10128215_bnc","ouch","plant",1,"Read","cactus","Study2","F","Study Phase2",2058,"Recall2"
"w10133134_lpc","","plant",1,"Read","cactus","Study2","F","Study Phase2",2023,"Recall2"
"w10143398_abc","plant","plant",1,"Read","cactus","Study2","F","Study Phase2",1780,"Recall2"
"w10157282_HBR","plant","plant",1,"Read","cactus","Study2","F","Study Phase2",2288,"Recall2"
"10143815SK","","leg",1,"Read","cash","Study2","U","Study Phase2",1404,"Recall2"
"BrettThompson","money","leg",1,"Read Recall","cash","Study2","U","Study Phase2",2624,"Recall2"
"BrookeMask","","leg",1,"Read Recall","cash","Study2","U","Study Phase2",1913,"Recall2"
"jasminesherman","","leg",1,"Read Recall","cash","Study2","U","Study Phase2",778,"Recall2"
"NicolasMunoz","","leg",1,"Read Recall","cash","Study2","U","Study Phase2",940,"Recall2"
"TaravionCosey","money ","leg",1,"Read Recall","cash","Study2","U","Study Phase2",6620,"Recall2"
"w10046339_pw","wallet","leg",1,"Read","cash","Study2","U","Study Phase2",6490,"Recall2"
"W10057641NS","","leg",1,"Read","cash","Study2","U","Study Phase2",272,"Recall2"
"w10062326CT","leg","leg",1,"Read","cash","Study2","U","Study Phase2",788,"Recall2"
"w10080028_sac","leg","leg",1,"Read","cash","Study2","U","Study Phase2",1154,"Recall2"
"w10085225L.S","money","leg",1,"Read","cash","Study2","U","Study Phase2",777,"Recall2"
"w10101381_mgk","feud","leg",1,"Read","cash","Study2","U","Study Phase2",838,"Recall2"
"w10118390Eh","money","leg",1,"Read","cash","Study2","U","Study Phase2",2081,"Recall2"
"w10128215_bnc","check","leg",1,"Read","cash","Study2","U","Study Phase2",1341,"Recall2"
"w10133134_lpc","","leg",1,"Read","cash","Study2","U","Study Phase2",1438,"Recall2"
"w10143398_abc","money","leg",1,"Read","cash","Study2","U","Study Phase2",2587,"Recall2"
"w10157282_HBR","leg","leg",1,"Read","cash","Study2","U","Study Phase2",1199,"Recall2"
"10143815SK","red","red",1,"Read","cherry","Study2","F","Study Phase2",1259,"Recall2"
"BrettThompson","top","red",1,"Read Recall","cherry","Study2","F","Study Phase2",3395,"Recall2"
"BrookeMask","red","red",1,"Read Recall","cherry","Study2","F","Study Phase2",1177,"Recall2"
"jasminesherman","","red",1,"Read Recall","cherry","Study2","F","Study Phase2",687,"Recall2"
"NicolasMunoz","","red",1,"Read Recall","cherry","Study2","F","Study Phase2",1357,"Recall2"
"TaravionCosey","red","red",1,"Read Recall","cherry","Study2","F","Study Phase2",12832,"Recall2"
"w10046339_pw","red","red",1,"Read","cherry","Study2","F","Study Phase2",1707,"Recall2"
"W10057641NS","","red",1,"Read","cherry","Study2","F","Study Phase2",252,"Recall2"
"w10062326CT","tree","red",1,"Read","cherry","Study2","F","Study Phase2",790,"Recall2"
"w10080028_sac","red","red",1,"Read","cherry","Study2","F","Study Phase2",1143,"Recall2"
"w10085225L.S","bloom","red",1,"Read","cherry","Study2","F","Study Phase2",487,"Recall2"
"w10101381_mgk","red","red",1,"Read","cherry","Study2","F","Study Phase2",3836,"Recall2"
"w10118390Eh","red","red",1,"Read","cherry","Study2","F","Study Phase2",1023,"Recall2"
"w10128215_bnc","red","red",1,"Read","cherry","Study2","F","Study Phase2",8633,"Recall2"
"w10133134_lpc","red","red",1,"Read","cherry","Study2","F","Study Phase2",902,"Recall2"
"w10143398_abc","red","red",1,"Read","cherry","Study2","F","Study Phase2",2664,"Recall2"
"w10157282_HBR","red","red",1,"Read","cherry","Study2","F","Study Phase2",1228,"Recall2"
"10143815SK","","cold",1,"Read","chill","Study2","F","Study Phase2",1693,"Recall2"
"BrettThompson","snow","cold",1,"Read Recall","chill","Study2","F","Study Phase2",2271,"Recall2"
"BrookeMask","cold","cold",1,"Read Recall","chill","Study2","F","Study Phase2",1069,"Recall2"
"jasminesherman","","cold",1,"Read Recall","chill","Study2","F","Study Phase2",854,"Recall2"
"NicolasMunoz","","cold",1,"Read Recall","chill","Study2","F","Study Phase2",988,"Recall2"
"TaravionCosey","cold","cold",1,"Read Recall","chill","Study2","F","Study Phase2",11899,"Recall2"
"w10046339_pw","cold","cold",1,"Read","chill","Study2","F","Study Phase2",1392,"Recall2"
"W10057641NS","","cold",1,"Read","chill","Study2","F","Study Phase2",286,"Recall2"
"w10062326CT","cold","cold",1,"Read","chill","Study2","F","Study Phase2",705,"Recall2"
"w10080028_sac","cold","cold",1,"Read","chill","Study2","F","Study Phase2",1192,"Recall2"
"w10085225L.S","cold","cold",1,"Read","chill","Study2","F","Study Phase2",888,"Recall2"
"w10101381_mgk","?","cold",1,"Read","chill","Study2","F","Study Phase2",932,"Recall2"
"w10118390Eh","cool","cold",1,"Read","chill","Study2","F","Study Phase2",859,"Recall2"
"w10128215_bnc","ice","cold",1,"Read","chill","Study2","F","Study Phase2",1360,"Recall2"
"w10133134_lpc","cold","cold",1,"Read","chill","Study2","F","Study Phase2",1198,"Recall2"
"w10143398_abc","cold","cold",1,"Read","chill","Study2","F","Study Phase2",1759,"Recall2"
"w10157282_HBR","cold","cold",1,"Read","chill","Study2","F","Study Phase2",1945,"Recall2"
"10143815SK","","hammer",1,"Read","chisel","Study2","F","Study Phase2",1970,"Recall2"
"BrettThompson","hammer","hammer",1,"Read Recall","chisel","Study2","F","Study Phase2",2623,"Recall2"
"BrookeMask","hammer","hammer",1,"Read Recall","chisel","Study2","F","Study Phase2",3093,"Recall2"
"jasminesherman","","hammer",1,"Read Recall","chisel","Study2","F","Study Phase2",818,"Recall2"
"NicolasMunoz","","hammer",1,"Read Recall","chisel","Study2","F","Study Phase2",1001,"Recall2"
"TaravionCosey","hammer ","hammer",1,"Read Recall","chisel","Study2","F","Study Phase2",32208,"Recall2"
"w10046339_pw","hammer","hammer",1,"Read","chisel","Study2","F","Study Phase2",3126,"Recall2"
"W10057641NS","","hammer",1,"Read","chisel","Study2","F","Study Phase2",292,"Recall2"
"w10062326CT","sand","hammer",1,"Read","chisel","Study2","F","Study Phase2",747,"Recall2"
"w10080028_sac","hammer","hammer",1,"Read","chisel","Study2","F","Study Phase2",1176,"Recall2"
"w10085225L.S","idk","hammer",1,"Read","chisel","Study2","F","Study Phase2",920,"Recall2"
"w10101381_mgk","?","hammer",1,"Read","chisel","Study2","F","Study Phase2",2270,"Recall2"
"w10118390Eh","wood","hammer",1,"Read","chisel","Study2","F","Study Phase2",1222,"Recall2"
"w10128215_bnc","face","hammer",1,"Read","chisel","Study2","F","Study Phase2",1283,"Recall2"
"w10133134_lpc","hammer","hammer",1,"Read","chisel","Study2","F","Study Phase2",2383,"Recall2"
"w10143398_abc","hammer","hammer",1,"Read","chisel","Study2","F","Study Phase2",2071,"Recall2"
"w10157282_HBR","hammer","hammer",1,"Read","chisel","Study2","F","Study Phase2",1502,"Recall2"
"10143815SK","chip","cut",1,"Read","chop","Study2","F","Study Phase2",1782,"Recall2"
"BrettThompson","choy","cut",1,"Read Recall","chop","Study2","F","Study Phase2",2789,"Recall2"
"BrookeMask","cut","cut",1,"Read Recall","chop","Study2","F","Study Phase2",1499,"Recall2"
"jasminesherman","","cut",1,"Read Recall","chop","Study2","F","Study Phase2",624,"Recall2"
"NicolasMunoz","","cut",1,"Read Recall","chop","Study2","F","Study Phase2",825,"Recall2"
"TaravionCosey","cut","cut",1,"Read Recall","chop","Study2","F","Study Phase2",6388,"Recall2"
"w10046339_pw","cut","cut",1,"Read","chop","Study2","F","Study Phase2",2043,"Recall2"
"W10057641NS","","cut",1,"Read","chop","Study2","F","Study Phase2",269,"Recall2"
"w10062326CT","knife","cut",1,"Read","chop","Study2","F","Study Phase2",541,"Recall2"
"w10080028_sac","cut","cut",1,"Read","chop","Study2","F","Study Phase2",1334,"Recall2"
"w10085225L.S","cut","cut",1,"Read","chop","Study2","F","Study Phase2",719,"Recall2"
"w10101381_mgk","?","cut",1,"Read","chop","Study2","F","Study Phase2",929,"Recall2"
"w10118390Eh","wood","cut",1,"Read","chop","Study2","F","Study Phase2",1407,"Recall2"
"w10128215_bnc","lamb","cut",1,"Read","chop","Study2","F","Study Phase2",2354,"Recall2"
"w10133134_lpc","crush","cut",1,"Read","chop","Study2","F","Study Phase2",1219,"Recall2"
"w10143398_abc","cut","cut",1,"Read","chop","Study2","F","Study Phase2",1651,"Recall2"
"w10157282_HBR","cut","cut",1,"Read","chop","Study2","F","Study Phase2",1718,"Recall2"
"10143815SK","","business",1,"Read","death","Study2","U","Study Phase2",1549,"Recall2"
"BrettThompson","happy","business",1,"Read Recall","death","Study2","U","Study Phase2",2929,"Recall2"
"BrookeMask","","business",1,"Read Recall","death","Study2","U","Study Phase2",2568,"Recall2"
"jasminesherman","","business",1,"Read Recall","death","Study2","U","Study Phase2",571,"Recall2"
"NicolasMunoz","","business",1,"Read Recall","death","Study2","U","Study Phase2",1065,"Recall2"
"TaravionCosey","business ","business",1,"Read Recall","death","Study2","U","Study Phase2",11062,"Recall2"
"w10046339_pw","buisness","business",1,"Read","death","Study2","U","Study Phase2",1720,"Recall2"
"W10057641NS","","business",1,"Read","death","Study2","U","Study Phase2",270,"Recall2"
"w10062326CT","life","business",1,"Read","death","Study2","U","Study Phase2",655,"Recall2"
"w10080028_sac","business","business",1,"Read","death","Study2","U","Study Phase2",1436,"Recall2"
"w10085225L.S","bones","business",1,"Read","death","Study2","U","Study Phase2",1027,"Recall2"
"w10101381_mgk","?","business",1,"Read","death","Study2","U","Study Phase2",870,"Recall2"
"w10118390Eh","business","business",1,"Read","death","Study2","U","Study Phase2",1330,"Recall2"
"w10128215_bnc","drop","business",1,"Read","death","Study2","U","Study Phase2",1123,"Recall2"
"w10133134_lpc","buisness","business",1,"Read","death","Study2","U","Study Phase2",1650,"Recall2"
"w10143398_abc","idk","business",1,"Read","death","Study2","U","Study Phase2",3009,"Recall2"
"w10157282_HBR","business","business",1,"Read","death","Study2","U","Study Phase2",1319,"Recall2"
"10143815SK","sack","sack",1,"Read","dietary","Study2","U","Study Phase2",2565,"Recall2"
"BrettThompson","food","sack",1,"Read Recall","dietary","Study2","U","Study Phase2",3960,"Recall2"
"BrookeMask","supplement","sack",1,"Read Recall","dietary","Study2","U","Study Phase2",1100,"Recall2"
"jasminesherman","","sack",1,"Read Recall","dietary","Study2","U","Study Phase2",625,"Recall2"
"NicolasMunoz","","sack",1,"Read Recall","dietary","Study2","U","Study Phase2",1462,"Recall2"
"TaravionCosey","sack","sack",1,"Read Recall","dietary","Study2","U","Study Phase2",13988,"Recall2"
"w10046339_pw","food","sack",1,"Read","dietary","Study2","U","Study Phase2",2136,"Recall2"
"W10057641NS","","sack",1,"Read","dietary","Study2","U","Study Phase2",243,"Recall2"
"w10062326CT","meal","sack",1,"Read","dietary","Study2","U","Study Phase2",639,"Recall2"
"w10080028_sac","sack","sack",1,"Read","dietary","Study2","U","Study Phase2",1188,"Recall2"
"w10085225L.S","milk","sack",1,"Read","dietary","Study2","U","Study Phase2",495,"Recall2"
"w10101381_mgk","?","sack",1,"Read","dietary","Study2","U","Study Phase2",2294,"Recall2"
"w10118390Eh","restriction","sack",1,"Read","dietary","Study2","U","Study Phase2",783,"Recall2"
"w10128215_bnc","eat","sack",1,"Read","dietary","Study2","U","Study Phase2",1783,"Recall2"
"w10133134_lpc","sack","sack",1,"Read","dietary","Study2","U","Study Phase2",1594,"Recall2"
"w10143398_abc","sack","sack",1,"Read","dietary","Study2","U","Study Phase2",2778,"Recall2"
"w10157282_HBR","food","sack",1,"Read","dietary","Study2","U","Study Phase2",1529,"Recall2"
"10143815SK","paper","paper",1,"Read","document","Study2","F","Study Phase2",1858,"Recall2"
"BrettThompson","paper","paper",1,"Read Recall","document","Study2","F","Study Phase2",4333,"Recall2"
"BrookeMask","paper","paper",1,"Read Recall","document","Study2","F","Study Phase2",2201,"Recall2"
"jasminesherman","","paper",1,"Read Recall","document","Study2","F","Study Phase2",537,"Recall2"
"NicolasMunoz","","paper",1,"Read Recall","document","Study2","F","Study Phase2",2182,"Recall2"
"TaravionCosey","paper ","paper",1,"Read Recall","document","Study2","F","Study Phase2",12727,"Recall2"
"w10046339_pw","note","paper",1,"Read","document","Study2","F","Study Phase2",1585,"Recall2"
"W10057641NS","","paper",1,"Read","document","Study2","F","Study Phase2",240,"Recall2"
"w10062326CT","paper","paper",1,"Read","document","Study2","F","Study Phase2",737,"Recall2"
"w10080028_sac","paper","paper",1,"Read","document","Study2","F","Study Phase2",1348,"Recall2"
"w10085225L.S","paper","paper",1,"Read","document","Study2","F","Study Phase2",1029,"Recall2"
"w10101381_mgk","?","paper",1,"Read","document","Study2","F","Study Phase2",4125,"Recall2"
"w10118390Eh","paper","paper",1,"Read","document","Study2","F","Study Phase2",2318,"Recall2"
"w10128215_bnc","read","paper",1,"Read","document","Study2","F","Study Phase2",3593,"Recall2"
